time_s,capture_area_xy,net_sag,surface_distance,capture_flag,f1_rel_err_3d,f2_rel_err_3d,f3_rel_err_3d,f1_est_err_3d,f2_est_err_3d,f3_est_err_3d,estimate_variance,enemy_x,enemy_y,enemy_z,leader_x,leader_y,leader_z,enemy_center_dist_3d,leader_enemy_dist_3d
22.900000000000002,532.6061646561568,0.9820528845934882,1.2104230630815906,0,0.6621667260242867,0.4228525156715211,0.652670983476261,0.39926888096459895,0.417617269310255,0.4276938039022338,0.00023059248119310644,8.118707377532386,-4.567287150250746,9.2013777305572,-5.2300836433516,4.9821569708460105,8.390604569647518,1.1209024701633223,16.43287734572475
23.0,535.2020053452275,0.9849650092488793,1.2316953492982414,0,0.6410124814152908,0.4016794130901643,0.610087591518108,0.4075681772790728,0.4069013799358424,0.39735087776011935,6.390834825744687e-05,8.148339546841125,-4.565465866699085,9.217226778907039,-5.252023959925892,5.031819908602407,8.389928034537336,1.0994732067131254,16.503395395455243
23.1,538.2278877177486,0.9878052332903445,1.2569856466361684,0,0.6111552147993421,0.38322494041024047,0.568642530493447,0.3778203463790182,0.4112044882461653,0.38868068777237114,0.0009326676425023601,8.176871199861646,-4.564902589829379,9.23230241124671,-5.271964029378417,5.078632978293849,8.389226270744588,1.0825732946482176,16.570447328168008
23.200000000000003,540.9438789233645,0.9905753319503666,1.277681669105303,0,0.5796995802904081,0.3594761973177981,0.5439651104141283,0.32198067986082807,0.35635890684398286,0.4348698862221845,0.0008898912578724243,8.204092282160023,-4.565166897754973,9.246549618655976,-5.290199941603119,5.1227219807223845,8.388499360093816,1.0714289261885397,16.633922080743865
23.3,543.425417236269,0.9932770366307825,1.2725735512771652,0,0.5650642493687748,0.3387568452010583,0.5064531202373456,0.3865256542208373,0.3410504781508812,0.35675991986359207,0.0003985432133432984,8.229792338702904,-4.565848446095574,9.25991644141288,-5.307019196567698,5.164256040435288,8.387747381035842,1.0614294666435804,16.693737709995393
23.400000000000002,546.0463355729221,0.9959120359849656,1.2692346117166424,0,0.5418034115331654,0.33158098606293157,0.4736902261862089,0.3314458552502918,0.3908192393429085,0.3384819363951586,0.00035187784989091313,8.253531627382904,-4.5665930367119545,9.27235414989395,-5.3227018433504885,5.203438992240401,8.386970409315472,1.0537753263782768,16.749672995813896
23.5,548.4805311982129,0.9984819769732884,1.2633002403916276,0,0.5167865568566896,0.3173732011289097,0.44163715743257564,0.2764166388729533,0.33479271959250306,0.3283590864284083,0.00029692833312287733,8.27534814461723,-4.566752379384193,9.283817414398419,-5.337552366925402,5.240497062603776,8.38616851854855,1.0438774063782046,16.801755131376943
23.6,550.7040672577458,1.0009884658925277,1.2546814822413792,0,0.49469647275902023,0.3004064137884992,0.4080202300610672,0.28262940420488997,0.3003975187148367,0.2822189557620122,0.0003014103751322174,8.29477183083765,-4.565896447739864,9.294264463235887,-5.351831823573503,5.275715497540023,8.385341780720589,1.0317560223891966,16.849725737377877
23.700000000000003,552.8667124883139,1.003433069379851,1.2499222756962602,0,0.4707760979975658,0.2812606099535755,0.37359019730653864,0.23391438335308412,0.2778204214026449,0.24494824733576423,0.00040227588485260493,8.311443558205978,-4.563558286558554,9.303657228463507,-5.3658322220269135,5.309401078962813,8.384490266617565,1.0236126563096821,16.89343266791952
23.8,554.7795359915526,1.0058173153920162,1.2493798984208435,0,0.45522773540634126,0.2506397570687823,0.3309848654864228,0.25571642028486885,0.20452263602768064,0.1759247281605616,0.0008258829750988002,8.324991983699618,-4.559275701191982,9.3119614787073,-5.379857301527407,5.341884153586109,8.383614046197993,1.0198032848058434,16.93274016088665
23.900000000000002,557.0528384148934,1.0081426941603953,1.2515745960569546,0,0.43424676128604084,0.22652930717625472,0.30375426144920453,0.23137973995010958,0.22452752500020046,0.20888101050862218,0.000564691268816889,8.33470999029034,-4.552897030219516,9.319146938552365,-5.394222531349037,5.373514761065451,8.382713188914229,1.019561982294115,16.967443749762364
24.0,559.1619066856463,1.0104106591224153,1.2519045836058216,0,0.4136071691801808,0.21253538919853107,0.2754819254693455,0.20363303112377296,0.21642656928056622,0.1661756755224137,0.0006245452820907098,8.340399917444877,-4.544009679023696,9.325187394038426,-5.409298792453352,5.404618006715167,8.381787763989816,1.01791282761133,16.99762954956963
