time_s,capture_area_xy,net_sag,surface_distance,capture_flag,f1_rel_err_3d,f2_rel_err_3d,f3_rel_err_3d,f1_est_err_3d,f2_est_err_3d,f3_est_err_3d,estimate_variance,enemy_x,enemy_y,enemy_z,leader_x,leader_y,leader_z,enemy_center_dist_3d,leader_enemy_dist_3d,downwash_intensity
0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-10.0,10.8,-3.925492877048315,2.9792603548243224,8.032384426905034,0.0,27.35964372444279,0.0
0.1,48.201633792772455,0.25,17.42696591307173,0,0.27903229245153593,0.3515687349578197,0.13675464916667268,0.07345770790391852,0.08071300739775446,0.09290091972844532,0.0011893122128520345,19.8952859919444,-9.95047375088488,10.828691959892469,-4.017593476001821,2.7668090525471674,7.976650038274555,22.293367686481687,27.23397197387224,0.5872878065194845
0.2,47.85001949598228,0.25,17.325975925704512,0,0.46558448490442955,0.5055084793631868,0.32231524391919647,0.3011646397904245,0.27864399412721236,0.27219198283735874,0.0004968487418367567,19.790857927501246,-9.899439832630987,10.857335695356364,-4.106193174992846,2.553440394298511,7.921439061909529,22.18833983821763,27.10650782346834,0.5919732621616574
0.30000000000000004,47.38958035519182,0.25,17.231499685364017,0,0.6818145053832932,0.6882938176777071,0.5281897686723002,0.5934828756949972,0.5734882735574237,0.5332574388919158,0.00042430188179978513,19.686715710014788,-9.846922944658523,10.88588306301702,-4.1912220175811905,2.33925017784171,7.8664321150063685,22.0855711524138,26.977320280597567,0.5972930170233688
0.4,46.805959600042584,0.25,17.132379200945458,0,0.8923395368896062,0.8814466568159866,0.7441675890327788,0.7726503493232679,0.8064423553942959,0.7899461121584423,0.00024073325311637703,19.58285919452182,-9.792948504116083,10.914286081471365,-4.2725700374110644,2.1242981378714116,7.811544109545696,21.97866508024933,26.846401604499427,0.6043932968332395
0.5,46.327466518277824,0.25,17.02168271017268,0,1.0913317270282064,1.0612527549141064,0.93966132808034,0.916362133115631,0.9305073361640125,0.9096598457914123,0.00013503699715321484,19.479288187776184,-9.737542633579253,10.942497011933344,-4.349964359210332,1.9084609511984332,7.757623660305323,21.86655450757335,26.713406647423845,0.6082662141055474
0.6000000000000001,45.936784641596674,0.25,16.91213380491202,0,1.277422915590151,1.225775116192985,1.1083329499701704,1.0398670265166674,1.0294007377633903,0.9729174579516142,0.0007708718777488869,19.376002448281422,-9.680732148407794,10.970468438471594,-4.423148146937161,1.6916999838517328,7.705177942290679,21.75244583697426,26.578071857852883,0.609016315799727
0.7000000000000001,45.45608318683941,0.25,16.806483191879114,0,1.4356368433117226,1.3752743880335276,1.2698032227811227,1.0872646985524155,1.1191058983137945,1.1060054561804806,0.00011657574185854561,19.27300168633159,-9.622544543767528,10.998153347704442,-4.49192521389357,1.4740292051753547,7.654390701620619,21.63687832311548,26.44024296734278,0.609485328119208
0.8,45.02149595216086,0.25,16.701599926078153,0,1.5654834207989632,1.501385347401725,1.4028431363452003,1.1072663183106528,1.1510220726752245,1.1248021151960061,0.00020733797110618511,19.17028556406021,-9.563007981323224,11.025505207818354,-4.556081923715469,1.2555447474316976,7.605321995262634,21.520579843460695,26.299795636416597,0.6115625971079616
0.9,44.64684101833269,0.25,16.597123394865246,0,1.6738314651614197,1.5973289161554802,1.5149182554112475,1.1362203009113054,1.1246651086706165,1.1534792281381414,0.00039179401262135686,19.06785369549739,-9.502151275608888,11.052478046776931,-4.615361773113681,1.0363173157261132,7.558115116484334,21.403086186611837,26.15654005161646,0.6140609155233105
1.0,44.18923820490318,0.25,16.4942117620334,0,1.76808694010723,1.7187775308115902,1.6112697810019283,1.1710785649237414,1.3603791626818003,1.1932106103482831,0.002625976855668529,18.965705646635023,-9.440003880082102,11.079026529589097,-4.669513068916395,0.8164366986616398,7.512893472775326,21.285551715975462,26.01029492443623,0.6159225009954197
1.1,43.85415101257291,0.25,16.391368991529735,0,1.8604643394128872,1.7961537140351755,1.7006390278327312,1.253878727264806,1.2644079294590462,1.2543458428422303,0.00014440831529725337,18.863840935500157,-9.376595872869121,11.105106034506532,-4.718280270710064,0.5959804738555512,7.46979593590041,21.16225180562322,25.86086230365627,0.6187945674867121
1.2000000000000002,43.53621984082557,0.25,16.29105933193591,0,1.9279213530544437,1.8526024406061687,1.7698472068773254,1.2299830923659787,1.2404176257288788,1.2500248244418795,6.466818319035359e-05,18.762259032236436,-9.311957942207645,11.130672728022331,-4.761419206848859,0.37508644646067224,7.428958806098023,21.038954252133713,25.708071744956165,0.6216554548885359
1.3,43.22663252857531,0.25,16.193593742545048,0,1.9854843153135107,1.8977741594596857,1.8264773261613254,1.256231485849994,1.2484883204991968,1.2565495776690607,0.00012231485032060562,18.660959359193647,-9.246121371594317,11.155683638544803,-4.798611829198732,0.1538965597451483,7.3905476408141135,20.91638546634876,25.551674436994553,0.623646165383976
1.4000000000000001,42.94187529092265,0.25,16.087109090969694,0,2.023296894148269,1.9300846694707614,1.8727448628359216,1.2170838812322957,1.2301222993026024,1.2712787928048137,0.0003812954888916525,18.55994129102534,-9.179118024644117,11.180096728622601,-4.829583927427102,-0.06740921195498037,7.354616024234268,20.78888244334967,25.39148341573424,0.6261682802330241
1.5,42.678882521597004,0.25,15.986674572906884,0,2.0548287788170776,1.967130214612813,1.901428848833216,1.225582201512533,1.2904333391354035,1.2252916228328046,0.0005913387818842127,18.459204154794513,-9.110980329668996,11.203870965599778,-4.8540260979297205,-0.28865212151773845,7.321355634418377,20.66030075508088,25.22724925800941,0.6289642527403161
1.6,42.66982472137754,0.25,15.881196327045684,0,2.1242082344894295,1.9868523778329978,1.9237477241017917,1.4564442040418843,1.2445215397604252,1.2210426637331049,0.0039391407760226045,18.358747230087335,-9.041741263983203,11.226966390582023,-4.87159500947421,-0.509557706886889,7.2908121127043914,20.52841981854618,25.05873634719828,0.6320580240124342
1.7000000000000002,42.42511543099835,0.25,15.778695830814403,0,2.1532960336649194,2.012058319947693,1.9496311653001375,1.3243316130493643,1.2966758738401751,1.268767612113181,0.00033715221606955983,18.258569749134896,-8.971434337942915,11.249344185598146,-4.8819586388398335,-0.7298664528089174,7.263189100870222,20.39750492943619,24.885677158547217,0.6323500432846857
1.8,42.10924852891449,0.25,15.673239068503964,0,2.1600975599720202,2.027570785070497,1.972303275246513,1.245734545040784,1.2915695008851924,1.284728079869299,0.0007086265896530511,18.158670896942954,-8.900093578727873,11.270966738843956,-4.884862964317397,-0.9492609785603392,7.238403976603763,20.262302356008547,24.70792897598553,0.6370643381030646
1.9000000000000001,41.89041409061087,0.25,15.574478155642746,0,2.1637569179806526,2.028191876516111,1.980023440067957,1.235635236761808,1.2260783433593812,1.2356848327357561,4.962640834314005e-05,18.05904981142967,-8.82775351387289,11.291797707898843,-4.880016501585949,-1.1674101955203915,7.216589459211568,20.123547855898636,24.525271565022976,0.6433652052826283
2.0,41.917507557603216,0.25,15.474247315641794,0,2.2069976582406525,2.018919650114778,1.9778934812855578,1.4500372723532584,1.1808082425934876,1.1952806211441271,0.005161244779136073,17.959705583571296,-8.754449154557207,11.311802080808828,-4.867115410200336,-1.383934029716031,7.197868773978565,19.982928252868955,24.337475159520004,0.6495450360452837
2.1,41.95864150934126,0.25,15.368263812566333,0,2.2676184322158686,2.020611111034897,1.9846215464052146,1.5903040403395396,1.2317099695008746,1.2383289113505949,0.009422003818931346,17.860637257555805,-8.680215978659755,11.330946234933418,-4.845822350177224,-1.5985463446249093,7.182774643453927,19.840506311079064,24.144164518068965,0.6507362993882422
2.2,41.541816785425056,0.25,15.267680651749767,0,2.2736583830288275,2.0227579890999228,2.0399722030998486,1.3730979046859162,1.2421223187754291,1.4985673641533261,0.003733545472266432,17.76184383094441,-8.60508991358856,11.349197993457341,-4.815839959365295,-1.8110399504546528,7.17206369358246,19.696521753092245,23.94492370411659,0.6477288458803828
2.3000000000000003,41.26777925729964,0.25,15.159019966046937,0,2.270368277802816,2.024346906040737,2.061162836040188,1.3364941380748687,1.2420483002860385,1.3792842148796205,0.0012870986738003083,17.66332425484098,-8.529107318892583,11.366526679472207,-4.776969961680906,-2.0207381950429184,7.1651938535669135,19.546998722845977,23.73977402357433,0.6525862735869457
2.4000000000000004,41.02054604359628,0.25,15.054838176908637,0,2.260092938696724,2.0232739876592816,2.064249270835408,1.3044540163352252,1.2440523836964978,1.3076528582459788,0.0006337615303032028,17.5650774340693,-8.452304968664397,11.382903167537153,-4.728863525603623,-2.2273055355372002,7.1629154668487764,19.397428072355492,23.528253603907306,0.6538508320435479
2.5,40.62727777844321,0.25,14.948909051148796,0,2.2382579130716334,2.008077070440579,2.1056000962383625,1.242576557929741,1.1789269418527721,1.5058151661600208,0.006802151850454108,17.46710222735815,-8.374720033742252,11.398299932631867,-4.671173435802997,-2.4302034648080615,7.165831418759865,19.24460637981336,23.3099617395088,0.6525758304570874
2.6,40.38663037825692,0.25,14.848288257898488,0,2.2198707036482705,2.0009744176835076,2.1039435225849656,1.2449538968254603,1.2095810981530108,1.3263985260526048,0.0008209875894088309,17.369397447534194,-8.296390063720114,11.412691096419648,-4.603788840917137,-2.628764909516991,7.173494623825923,19.087035834039355,23.08492315969002,0.6528280313218906
2.7,40.24178860665663,0.25,14.743003701142586,0,2.194105566057767,1.9900481564410688,2.082261181356431,1.1982268366429154,1.1797220627285416,1.2234033255284233,0.0005525378404440661,17.271961861722577,-8.217352968774394,11.426052470742816,-4.526627394655662,-2.8225109029477236,7.186123224925567,18.923923706352337,22.853004495974663,0.6509322891726643
2.8000000000000003,40.12347744619153,0.25,14.635263349360109,0,2.169962092058652,1.9804258215763397,2.056757008941726,1.1824949237072475,1.1795002864452664,1.1708195125529615,0.0002151482288949109,17.174794191555307,-8.137647001316159,11.438361598277293,-4.439634140157522,-3.0108784446478984,7.203701279678483,18.753425796484247,22.614146368021675,0.6477989024741397
2.9000000000000004,40.078014085219536,0.25,14.520045066568443,0,2.14969533117503,1.9699542044225054,2.0232341833429435,1.1769018126412758,1.1627591607209735,1.1024209527911326,0.0007947000125291549,17.077893113387283,-8.057310737477719,11.449597790278084,-4.342872327403651,-3.1933063866198057,7.22617858203813,18.576477614743958,22.368392883778622,0.6438578498400139
3.0,39.98749417042104,0.25,14.4020123792072,0,2.1221574045850247,1.956527841533082,2.0046219690746767,1.1227875311715727,1.1378692294166437,1.1283600217526386,7.185781160529897e-05,16.981257258519992,-7.976383058442525,11.459742161352189,-4.236364273611049,-3.3691394782754704,7.253367965714666,18.395987386627265,22.115780356149916,0.6405690785106887
3.1,39.8335852368986,0.25,14.29160064262313,0,2.0956752970791106,1.9519783118542307,1.9868153512633722,1.1128013214041645,1.174815020124208,1.1026112483665997,0.00045242565098401393,16.884885213432813,-7.89490313162744,11.468777661200495,-4.120253564169048,-3.537883429007664,7.28527637885635,18.21437816078554,21.85637569988916,0.6358194851433737
3.2,39.77518080101194,0.25,14.169890263574004,0,2.0811495653738072,1.9435279317749288,1.9755079747350717,1.139871671295863,1.141749286256276,1.1078121274598594,0.00011439564297498846,16.788775520021904,-7.81291039172647,11.47668910327532,-3.9947880179452833,-3.6989576158021977,7.321340616983742,18.025245700972743,21.590461825115735,0.6320405545317527
3.3000000000000003,39.71011817965213,0.25,14.03208962046013,0,2.06300413807285,1.9390125496217865,1.9607131695404738,1.1159289473972516,1.1440304347373236,1.0672760860928405,0.0007267212161180873,16.692926675846607,-7.730444521625148,11.483463190305415,-3.8601627184935685,-3.851786828314155,7.3612079025820085,17.827867833411773,21.318218917413876,0.6276549928228858
